Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
155742,Lightning Charging Cable,1,14.95,NA,NA
155743,USB-C Charging Cable,1,11.95,NA,NA
155744,Bose SoundSport Headphones,1,99.99,NA,NA
155745,Lightning Charging Cable,1,14.95,NA,NA
155746,iPhone,1,700.0,NA,NA
155747,Macbook Pro Laptop,1,1700.0,NA,NA
155748,Wired Headphones,1,11.99,NA,NA
155749,Lightning Charging Cable,1,14.95,NA,NA
155750,AA Batteries (4-pack),1,3.84,NA,NA
155751,Lightning Charging Cable,1,14.95,NA,NA
155752,Apple Airpods Headphones,1,150.0,NA,NA
155753,Lightning Charging Cable,1,14.95,NA,NA
155754,AAA Batteries (4-pack),1,2.99,NA,NA
155755,USB-C Charging Cable,1,11.95,NA,NA
155756,AA Batteries (4-pack),1,3.84,NA,NA
155757,Flatscreen TV,1,300.0,NA,NA
155758,iPhone,1,700.0,NA,NA
155759,Macbook Pro Laptop,1,1700.0,NA,NA
155760,AA Batteries (4-pack),1,3.84,NA,NA
155761,Lightning Charging Cable,1,14.95,NA,NA
155762,20in Monitor,1,109.99,NA,NA
155763,USB-C Charging Cable,1,11.95,NA,NA
155764,AAA Batteries (4-pack),1,2.99,NA,NA
155765,Google Phone,1,600.0,NA,NA
155766,20in Monitor,1,109.99,NA,NA
155767,ThinkPad Laptop,1,999.99,NA,NA
155768,Macbook Pro Laptop,1,1700.0,NA,NA
155769,AAA Batteries (4-pack),1,2.99,NA,NA
155770,Lightning Charging Cable,1,14.95,NA,NA
155771,34in Ultrawide Monitor,1,379.99,NA,NA
155772,Wired Headphones,1,11.99,NA,NA
155773,USB-C Charging Cable,1,11.95,NA,NA
155774,iPhone,1,700.0,NA,NA
155775,Wired Headphones,1,11.99,NA,NA
155776,27in FHD Monitor,1,149.99,NA,NA
155777,34in Ultrawide Monitor,1,379.99,NA,NA
155778,Lightning Charging Cable,1,14.95,NA,NA
155779,Wired Headphones,1,11.99,NA,NA
155780,USB-C Charging Cable,1,11.95,NA,NA
155781,AA Batteries (4-pack),1,3.84,NA,NA
155782,Apple Airpods Headphones,1,150.0,NA,NA
155783,AA Batteries (4-pack),1,3.84,NA,NA
155784,AAA Batteries (4-pack),1,2.99,NA,NA
155785,AA Batteries (4-pack),1,3.84,NA,NA
155786,LG Dryer,1,600.0,NA,NA
155787,Bose SoundSport Headphones,1,99.99,NA,NA
155788,20in Monitor,1,109.99,NA,NA
155789,AAA Batteries (4-pack),1,2.99,NA,NA
155790,AA Batteries (4-pack),1,3.84,NA,NA
155791,Lightning Charging Cable,1,14.95,NA,NA
155792,Wired Headphones,1,11.99,NA,NA
155793,Wired Headphones,1,11.99,NA,NA
155794,Google Phone,1,600.0,NA,NA
155795,USB-C Charging Cable,1,11.95,NA,NA
155796,Apple Airpods Headphones,1,150.0,NA,NA
155797,27in 4K Gaming Monitor,1,389.99,NA,NA
155798,Lightning Charging Cable,1,14.95,NA,NA
155799,AA Batteries (4-pack),1,3.84,NA,NA
155800,AAA Batteries (4-pack),1,2.99,NA,NA
155801,AAA Batteries (4-pack),1,2.99,NA,NA
155802,Lightning Charging Cable,1,14.95,NA,NA
155803,Apple Airpods Headphones,1,150.0,NA,NA
155804,27in FHD Monitor,1,149.99,NA,NA
155805,AA Batteries (4-pack),1,3.84,NA,NA
155806,27in 4K Gaming Monitor,1,389.99,NA,NA
155807,Bose SoundSport Headphones,1,99.99,NA,NA
155808,Lightning Charging Cable,1,14.95,NA,NA
155809,Lightning Charging Cable,1,14.95,NA,NA
155810,Apple Airpods Headphones,1,150.0,NA,NA
155811,USB-C Charging Cable,1,11.95,NA,NA
155812,USB-C Charging Cable,1,11.95,NA,NA
155813,Lightning Charging Cable,1,14.95,NA,NA
155814,27in 4K Gaming Monitor,1,389.99,NA,NA
155815,Wired Headphones,1,11.99,NA,NA
155816,LG Washing Machine,1,600.0,NA,NA
155817,ThinkPad Laptop,1,999.99,NA,NA
155818,Apple Airpods Headphones,1,150.0,NA,NA
155819,AAA Batteries (4-pack),1,2.99,NA,NA
155820,USB-C Charging Cable,1,11.95,NA,NA
155821,ThinkPad Laptop,1,999.99,NA,NA
155822,AA Batteries (4-pack),1,3.84,NA,NA
155823,27in FHD Monitor,1,149.99,NA,NA
155824,USB-C Charging Cable,1,11.95,NA,NA
155825,USB-C Charging Cable,1,11.95,NA,NA
155826,USB-C Charging Cable,1,11.95,NA,NA
155827,ThinkPad Laptop,1,999.99,NA,NA
155828,Macbook Pro Laptop,1,1700.0,NA,NA
155829,Lightning Charging Cable,1,14.95,NA,NA
155830,iPhone,1,700.0,NA,NA
155831,USB-C Charging Cable,1,11.95,NA,NA
155832,Flatscreen TV,1,300.0,NA,NA
155833,27in 4K Gaming Monitor,1,389.99,NA,NA
155834,Lightning Charging Cable,1,14.95,NA,NA
155835,20in Monitor,1,109.99,NA,NA
155836,Flatscreen TV,1,300.0,NA,NA
155837,Google Phone,1,600.0,NA,NA
155838,Bose SoundSport Headphones,1,99.99,NA,NA
155839,USB-C Charging Cable,1,11.95,NA,NA
155840,USB-C Charging Cable,1,11.95,NA,NA
155841,Lightning Charging Cable,1,14.95,NA,NA
155842,Wired Headphones,1,11.99,NA,NA
155843,Apple Airpods Headphones,1,150.0,NA,NA
155844,AA Batteries (4-pack),1,3.84,NA,NA
155845,USB-C Charging Cable,1,11.95,NA,NA
155846,AAA Batteries (4-pack),1,2.99,NA,NA
155847,Lightning Charging Cable,1,14.95,NA,NA
155848,AAA Batteries (4-pack),1,2.99,NA,NA
155849,USB-C Charging Cable,1,11.95,NA,NA
155850,AAA Batteries (4-pack),1,2.99,NA,NA
155851,Wired Headphones,1,11.99,NA,NA
155852,27in 4K Gaming Monitor,1,389.99,NA,NA
155853,Lightning Charging Cable,1,14.95,NA,NA
155854,Lightning Charging Cable,1,14.95,NA,NA
155855,AA Batteries (4-pack),1,3.84,NA,NA
155856,AA Batteries (4-pack),1,3.84,NA,NA
155857,Wired Headphones,1,11.99,NA,NA
155858,AA Batteries (4-pack),1,3.84,NA,NA
155859,AAA Batteries (4-pack),1,2.99,NA,NA
155860,Wired Headphones,1,11.99,NA,NA
155861,ThinkPad Laptop,1,999.99,NA,NA
155862,USB-C Charging Cable,1,11.95,NA,NA
155863,Bose SoundSport Headphones,1,99.99,NA,NA
155864,USB-C Charging Cable,1,11.95,NA,NA
155865,Lightning Charging Cable,1,14.95,NA,NA
155866,Lightning Charging Cable,1,14.95,NA,NA
155867,27in FHD Monitor,1,149.99,NA,NA
155868,Bose SoundSport Headphones,1,99.99,NA,NA
155869,Apple Airpods Headphones,1,150.0,NA,NA
155870,Lightning Charging Cable,1,14.95,NA,NA
155871,Lightning Charging Cable,1,14.95,NA,NA
155872,Wired Headphones,1,11.99,NA,NA
155873,USB-C Charging Cable,1,11.95,NA,NA
155874,Lightning Charging Cable,1,14.95,NA,NA
155875,Flatscreen TV,1,300.0,NA,NA
155876,27in FHD Monitor,1,149.99,NA,NA
155877,Lightning Charging Cable,1,14.95,NA,NA
155878,Lightning Charging Cable,1,14.95,NA,NA
155879,27in FHD Monitor,1,149.99,NA,NA
155880,Wired Headphones,1,11.99,NA,NA
155881,USB-C Charging Cable,1,11.95,NA,NA
155882,AA Batteries (4-pack),1,3.84,NA,NA
155883,AAA Batteries (4-pack),1,2.99,NA,NA
155884,AAA Batteries (4-pack),1,2.99,NA,NA
155885,34in Ultrawide Monitor,1,379.99,NA,NA
155886,Wired Headphones,1,11.99,NA,NA
155887,AAA Batteries (4-pack),1,2.99,NA,NA
155888,AA Batteries (4-pack),1,3.84,NA,NA
155889,AAA Batteries (4-pack),1,2.99,NA,NA
155890,Apple Airpods Headphones,1,150.0,NA,NA
155891,Bose SoundSport Headphones,1,99.99,NA,NA
155892,20in Monitor,1,109.99,NA,NA
155893,AA Batteries (4-pack),1,3.84,NA,NA
155894,iPhone,1,700.0,NA,NA
155895,Google Phone,1,600.0,NA,NA
155896,27in 4K Gaming Monitor,1,389.99,NA,NA
155897,Lightning Charging Cable,1,14.95,NA,NA
155898,USB-C Charging Cable,1,11.95,NA,NA
155899,Apple Airpods Headphones,1,150.0,NA,NA
155900,Wired Headphones,1,11.99,NA,NA
155901,Lightning Charging Cable,1,14.95,NA,NA
155902,iPhone,1,700.0,NA,NA
155903,Apple Airpods Headphones,1,150.0,NA,NA
155904,Bose SoundSport Headphones,1,99.99,NA,NA
155905,27in FHD Monitor,1,149.99,NA,NA
155906,USB-C Charging Cable,1,11.95,NA,NA
155907,USB-C Charging Cable,1,11.95,NA,NA
155908,27in 4K Gaming Monitor,1,389.99,NA,NA
155909,iPhone,1,700.0,NA,NA
155910,AA Batteries (4-pack),1,3.84,NA,NA
155911,Lightning Charging Cable,1,14.95,NA,NA
155912,Macbook Pro Laptop,1,1700.0,NA,NA
155913,AA Batteries (4-pack),1,3.84,NA,NA
155914,AAA Batteries (4-pack),1,2.99,NA,NA
155915,34in Ultrawide Monitor,1,379.99,NA,NA
155916,AA Batteries (4-pack),1,3.84,NA,NA
155917,AA Batteries (4-pack),1,3.84,NA,NA
155918,ThinkPad Laptop,1,999.99,NA,NA
155919,27in 4K Gaming Monitor,1,389.99,NA,NA
155920,Wired Headphones,1,11.99,NA,NA
155921,iPhone,1,700.0,NA,NA
155922,20in Monitor,1,109.99,NA,NA
155923,Google Phone,1,600.0,NA,NA
155924,AAA Batteries (4-pack),1,2.99,NA,NA
155925,AAA Batteries (4-pack),1,2.99,NA,NA
155926,ThinkPad Laptop,1,999.99,NA,NA
155927,iPhone,1,700.0,NA,NA
155928,Lightning Charging Cable,1,14.95,NA,NA
155929,LG Washing Machine,1,600.0,NA,NA
155930,Wired Headphones,1,11.99,NA,NA
155931,ThinkPad Laptop,1,999.99,NA,NA
155932,Lightning Charging Cable,1,14.95,NA,NA
155933,Macbook Pro Laptop,1,1700.0,NA,NA
155934,AAA Batteries (4-pack),1,2.99,NA,NA
155935,Apple Airpods Headphones,1,150.0,NA,NA
155936,Vareebadd Phone,1,400.0,NA,NA
155937,34in Ultrawide Monitor,1,379.99,NA,NA
155938,AAA Batteries (4-pack),1,2.99,NA,NA
155939,Apple Airpods Headphones,1,150.0,NA,NA
155940,Lightning Charging Cable,1,14.95,NA,NA
155941,Wired Headphones,1,11.99,NA,NA
155942,Lightning Charging Cable,1,14.95,NA,NA
155943,27in FHD Monitor,1,149.99,NA,NA
155944,USB-C Charging Cable,1,11.95,NA,NA
155945,Apple Airpods Headphones,1,150.0,NA,NA
155946,AA Batteries (4-pack),1,3.84,NA,NA
155947,USB-C Charging Cable,1,11.95,NA,NA
155948,Lightning Charging Cable,1,14.95,NA,NA
155949,USB-C Charging Cable,1,11.95,NA,NA
155950,Flatscreen TV,1,300.0,NA,NA
155951,AA Batteries (4-pack),1,3.84,NA,NA
155952,Bose SoundSport Headphones,1,99.99,NA,NA
155953,iPhone,1,700.0,NA,NA
155954,20in Monitor,1,109.99,NA,NA
155955,Bose SoundSport Headphones,1,99.99,NA,NA
155956,Macbook Pro Laptop,1,1700.0,NA,NA
155957,Bose SoundSport Headphones,1,99.99,NA,NA
155958,USB-C Charging Cable,1,11.95,NA,NA
155959,AA Batteries (4-pack),1,3.84,NA,NA
155960,Macbook Pro Laptop,1,1700.0,NA,NA
155961,USB-C Charging Cable,1,11.95,NA,NA
155962,Apple Airpods Headphones,1,150.0,NA,NA
155963,AA Batteries (4-pack),1,3.84,NA,NA
155964,27in 4K Gaming Monitor,1,389.99,NA,NA
155965,34in Ultrawide Monitor,1,379.99,NA,NA
155966,Flatscreen TV,1,300.0,NA,NA
155967,AA Batteries (4-pack),1,3.84,NA,NA
155968,Apple Airpods Headphones,1,150.0,NA,NA
155969,iPhone,1,700.0,NA,NA
155970,Wired Headphones,1,11.99,NA,NA
155971,USB-C Charging Cable,1,11.95,NA,NA
155972,27in FHD Monitor,1,149.99,NA,NA
155973,iPhone,1,700.0,NA,NA
155974,ThinkPad Laptop,1,999.99,NA,NA
155975,AA Batteries (4-pack),1,3.84,NA,NA
155976,Apple Airpods Headphones,1,150.0,NA,NA
155977,USB-C Charging Cable,1,11.95,NA,NA
155978,AA Batteries (4-pack),1,3.84,NA,NA
155979,Wired Headphones,1,11.99,NA,NA
155980,Lightning Charging Cable,1,14.95,NA,NA
155981,Vareebadd Phone,1,400.0,NA,NA
155982,AAA Batteries (4-pack),1,2.99,NA,NA
155983,Wired Headphones,1,11.99,NA,NA
155984,Lightning Charging Cable,1,14.95,NA,NA
155985,Google Phone,1,600.0,NA,NA
155986,Lightning Charging Cable,1,14.95,NA,NA
155987,AAA Batteries (4-pack),1,2.99,NA,NA
155988,Lightning Charging Cable,1,14.95,NA,NA
155989,AAA Batteries (4-pack),1,2.99,NA,NA
155990,ThinkPad Laptop,1,999.99,NA,NA
155991,Flatscreen TV,1,300.0,NA,NA
155992,Wired Headphones,1,11.99,NA,NA
155993,AAA Batteries (4-pack),1,2.99,NA,NA
155994,USB-C Charging Cable,1,11.95,NA,NA
155995,AAA Batteries (4-pack),1,2.99,NA,NA
155996,Lightning Charging Cable,1,14.95,NA,NA
155997,34in Ultrawide Monitor,1,379.99,NA,NA
155998,AAA Batteries (4-pack),1,2.99,NA,NA
155999,USB-C Charging Cable,1,11.95,NA,NA
156000,Wired Headphones,1,11.99,NA,NA
156001,AA Batteries (4-pack),1,3.84,NA,NA
156002,Lightning Charging Cable,1,14.95,NA,NA
156003,AA Batteries (4-pack),1,3.84,NA,NA
156004,Wired Headphones,1,11.99,NA,NA
156005,Wired Headphones,1,11.99,NA,NA
156006,Wired Headphones,1,11.99,NA,NA
156007,AAA Batteries (4-pack),1,2.99,NA,NA
156008,Bose SoundSport Headphones,1,99.99,NA,NA
156009,iPhone,1,700.0,NA,NA
156010,27in FHD Monitor,1,149.99,NA,NA
156011,Macbook Pro Laptop,1,1700.0,NA,NA
156012,Lightning Charging Cable,1,14.95,NA,NA
156013,USB-C Charging Cable,1,11.95,NA,NA
156014,Lightning Charging Cable,1,14.95,NA,NA
156015,AA Batteries (4-pack),1,3.84,NA,NA
156016,Wired Headphones,1,11.99,NA,NA
156017,Bose SoundSport Headphones,1,99.99,NA,NA
156018,Macbook Pro Laptop,1,1700.0,NA,NA
156019,Wired Headphones,1,11.99,NA,NA
156020,USB-C Charging Cable,1,11.95,NA,NA
156021,AA Batteries (4-pack),1,3.84,NA,NA
156022,Macbook Pro Laptop,1,1700.0,NA,NA
156023,Apple Airpods Headphones,1,150.0,NA,NA
156024,Vareebadd Phone,1,400.0,NA,NA
156025,AA Batteries (4-pack),1,3.84,NA,NA
156026,Bose SoundSport Headphones,1,99.99,NA,NA
156027,Bose SoundSport Headphones,1,99.99,NA,NA
156028,Lightning Charging Cable,1,14.95,NA,NA
156029,Macbook Pro Laptop,1,1700.0,NA,NA
156030,AA Batteries (4-pack),1,3.84,NA,NA
156031,Apple Airpods Headphones,1,150.0,NA,NA
156032,Wired Headphones,1,11.99,NA,NA
156033,LG Washing Machine,1,600.0,NA,NA
156034,Wired Headphones,1,11.99,NA,NA
156035,Apple Airpods Headphones,1,150.0,NA,NA
156036,20in Monitor,1,109.99,NA,NA
156037,AA Batteries (4-pack),1,3.84,NA,NA
156038,Wired Headphones,1,11.99,NA,NA
156039,AAA Batteries (4-pack),1,2.99,NA,NA
156040,Google Phone,1,600.0,NA,NA
156041,Apple Airpods Headphones,1,150.0,NA,NA
156042,USB-C Charging Cable,1,11.95,NA,NA
156043,Wired Headphones,1,11.99,NA,NA
156044,AAA Batteries (4-pack),1,2.99,NA,NA
156045,Macbook Pro Laptop,1,1700.0,NA,NA
156046,27in 4K Gaming Monitor,1,389.99,NA,NA
156047,USB-C Charging Cable,1,11.95,NA,NA
156048,Apple Airpods Headphones,1,150.0,NA,NA
156049,AAA Batteries (4-pack),1,2.99,NA,NA
156050,Lightning Charging Cable,1,14.95,NA,NA
156051,Wired Headphones,1,11.99,NA,NA
156052,Wired Headphones,1,11.99,NA,NA
156053,27in 4K Gaming Monitor,1,389.99,NA,NA
156054,Wired Headphones,1,11.99,NA,NA
156055,USB-C Charging Cable,1,11.95,NA,NA
156056,Lightning Charging Cable,1,14.95,NA,NA
156057,Flatscreen TV,1,300.0,NA,NA
156058,USB-C Charging Cable,1,11.95,NA,NA
156059,Bose SoundSport Headphones,1,99.99,NA,NA
156060,USB-C Charging Cable,1,11.95,NA,NA
156061,AA Batteries (4-pack),1,3.84,NA,NA
156062,Bose SoundSport Headphones,1,99.99,NA,NA
156063,ThinkPad Laptop,1,999.99,NA,NA
156064,Bose SoundSport Headphones,1,99.99,NA,NA
156065,Lightning Charging Cable,1,14.95,NA,NA
156066,Apple Airpods Headphones,1,150.0,NA,NA
156067,AAA Batteries (4-pack),1,2.99,NA,NA
156068,USB-C Charging Cable,1,11.95,NA,NA
156069,AA Batteries (4-pack),1,3.84,NA,NA
156070,27in FHD Monitor,1,149.99,NA,NA
156071,AAA Batteries (4-pack),1,2.99,NA,NA
156072,Lightning Charging Cable,1,14.95,NA,NA
156073,Wired Headphones,1,11.99,NA,NA
156074,Bose SoundSport Headphones,1,99.99,NA,NA
156075,Apple Airpods Headphones,1,150.0,NA,NA
156076,Apple Airpods Headphones,1,150.0,NA,NA
156077,Google Phone,1,600.0,NA,NA
156078,USB-C Charging Cable,1,11.95,NA,NA
156079,27in FHD Monitor,1,149.99,NA,NA
156080,Wired Headphones,1,11.99,NA,NA
156081,AAA Batteries (4-pack),1,2.99,NA,NA
156082,20in Monitor,1,109.99,NA,NA
156083,Wired Headphones,1,11.99,NA,NA
156084,AA Batteries (4-pack),1,3.84,NA,NA
156085,Wired Headphones,1,11.99,NA,NA
156086,27in FHD Monitor,1,149.99,NA,NA
156087,27in 4K Gaming Monitor,1,389.99,NA,NA
156088,Google Phone,1,600.0,NA,NA
156089,ThinkPad Laptop,1,999.99,NA,NA
156090,AA Batteries (4-pack),1,3.84,NA,NA
156091,Wired Headphones,1,11.99,NA,NA
156092,Bose SoundSport Headphones,1,99.99,NA,NA
156093,Lightning Charging Cable,1,14.95,NA,NA
156094,Bose SoundSport Headphones,1,99.99,NA,NA
156095,Bose SoundSport Headphones,1,99.99,NA,NA
156096,AA Batteries (4-pack),1,3.84,NA,NA
156097,Wired Headphones,1,11.99,NA,NA
156098,Bose SoundSport Headphones,1,99.99,NA,NA
156099,ThinkPad Laptop,1,999.99,NA,NA
156100,Apple Airpods Headphones,1,150.0,NA,NA
156101,USB-C Charging Cable,1,11.95,NA,NA
156102,Wired Headphones,1,11.99,NA,NA
156103,LG Dryer,1,600.0,NA,NA
156104,Apple Airpods Headphones,1,150.0,NA,NA
156105,AAA Batteries (4-pack),1,2.99,NA,NA
156106,Macbook Pro Laptop,1,1700.0,NA,NA
156107,34in Ultrawide Monitor,1,379.99,NA,NA
156108,Lightning Charging Cable,1,14.95,NA,NA
156109,AA Batteries (4-pack),1,3.84,NA,NA
156110,AA Batteries (4-pack),1,3.84,NA,NA
156111,20in Monitor,1,109.99,NA,NA
156112,Lightning Charging Cable,1,14.95,NA,NA
156113,Apple Airpods Headphones,1,150.0,NA,NA
156114,27in FHD Monitor,1,149.99,NA,NA
156115,Bose SoundSport Headphones,1,99.99,NA,NA
156116,Wired Headphones,1,11.99,NA,NA
156117,Apple Airpods Headphones,1,150.0,NA,NA
156118,AAA Batteries (4-pack),1,2.99,NA,NA
156119,AAA Batteries (4-pack),1,2.99,NA,NA
156120,AA Batteries (4-pack),1,3.84,NA,NA
156121,AA Batteries (4-pack),1,3.84,NA,NA
156122,USB-C Charging Cable,1,11.95,NA,NA
156123,USB-C Charging Cable,1,11.95,NA,NA
156124,LG Dryer,1,600.0,NA,NA
156125,Bose SoundSport Headphones,1,99.99,NA,NA
156126,27in FHD Monitor,1,149.99,NA,NA
156127,34in Ultrawide Monitor,1,379.99,NA,NA
156128,Lightning Charging Cable,1,14.95,NA,NA
156129,Apple Airpods Headphones,1,150.0,NA,NA
156130,Wired Headphones,1,11.99,NA,NA
156131,20in Monitor,1,109.99,NA,NA
156132,AA Batteries (4-pack),1,3.84,NA,NA
156133,Apple Airpods Headphones,1,150.0,NA,NA
156134,Apple Airpods Headphones,1,150.0,NA,NA
156135,Bose SoundSport Headphones,1,99.99,NA,NA
156136,AAA Batteries (4-pack),1,2.99,NA,NA
156137,Lightning Charging Cable,1,14.95,NA,NA
156138,USB-C Charging Cable,1,11.95,NA,NA
156139,AAA Batteries (4-pack),1,2.99,NA,NA
156140,Google Phone,1,600.0,NA,NA
156141,27in FHD Monitor,1,149.99,NA,NA
156142,AA Batteries (4-pack),1,3.84,NA,NA
156143,USB-C Charging Cable,1,11.95,NA,NA
156144,Vareebadd Phone,1,400.0,NA,NA
156145,Wired Headphones,1,11.99,NA,NA
156146,Wired Headphones,1,11.99,NA,NA
156147,34in Ultrawide Monitor,1,379.99,NA,NA
156148,Apple Airpods Headphones,1,150.0,NA,NA
156149,USB-C Charging Cable,1,11.95,NA,NA
156150,Flatscreen TV,1,300.0,NA,NA
156151,Wired Headphones,1,11.99,NA,NA
156152,Lightning Charging Cable,1,14.95,NA,NA
156153,ThinkPad Laptop,1,999.99,NA,NA
156154,AAA Batteries (4-pack),1,2.99,NA,NA
156155,USB-C Charging Cable,1,11.95,NA,NA
156156,Flatscreen TV,1,300.0,NA,NA
156157,AAA Batteries (4-pack),1,2.99,NA,NA
156158,AA Batteries (4-pack),1,3.84,NA,NA
156159,AAA Batteries (4-pack),1,2.99,NA,NA
156160,Wired Headphones,1,11.99,NA,NA
156161,Lightning Charging Cable,1,14.95,NA,NA
156162,34in Ultrawide Monitor,1,379.99,NA,NA
156163,Wired Headphones,1,11.99,NA,NA
156164,27in FHD Monitor,1,149.99,NA,NA
156165,27in 4K Gaming Monitor,1,389.99,NA,NA
156166,AAA Batteries (4-pack),1,2.99,NA,NA
156167,Wired Headphones,1,11.99,NA,NA
156168,Bose SoundSport Headphones,1,99.99,NA,NA
156169,iPhone,1,700.0,NA,NA
156170,Wired Headphones,1,11.99,NA,NA
156171,Google Phone,1,600.0,NA,NA
156172,AAA Batteries (4-pack),1,2.99,NA,NA
156173,Wired Headphones,1,11.99,NA,NA
156174,AAA Batteries (4-pack),1,2.99,NA,NA
156175,27in 4K Gaming Monitor,1,389.99,NA,NA
156176,AAA Batteries (4-pack),1,2.99,NA,NA
156177,27in FHD Monitor,1,149.99,NA,NA
156178,AA Batteries (4-pack),1,3.84,NA,NA
156179,AA Batteries (4-pack),1,3.84,NA,NA
156180,iPhone,1,700.0,NA,NA
156181,iPhone,1,700.0,NA,NA
156182,AA Batteries (4-pack),1,3.84,NA,NA
156183,AA Batteries (4-pack),1,3.84,NA,NA
156184,Bose SoundSport Headphones,1,99.99,NA,NA
156185,Apple Airpods Headphones,1,150.0,NA,NA
156186,AAA Batteries (4-pack),1,2.99,NA,NA
156187,AAA Batteries (4-pack),1,2.99,NA,NA
156188,USB-C Charging Cable,1,11.95,NA,NA
156189,USB-C Charging Cable,1,11.95,NA,NA
156190,USB-C Charging Cable,1,11.95,NA,NA
156191,USB-C Charging Cable,1,11.95,NA,NA
156192,27in 4K Gaming Monitor,1,389.99,NA,NA
156193,Lightning Charging Cable,1,14.95,NA,NA
156194,27in FHD Monitor,1,149.99,NA,NA
156195,ThinkPad Laptop,1,999.99,NA,NA
156196,USB-C Charging Cable,1,11.95,NA,NA
156197,LG Dryer,1,600.0,NA,NA
156198,Lightning Charging Cable,1,14.95,NA,NA
156199,AAA Batteries (4-pack),1,2.99,NA,NA
156200,USB-C Charging Cable,1,11.95,NA,NA
156201,27in FHD Monitor,1,149.99,NA,NA
156202,Wired Headphones,1,11.99,NA,NA
156203,AA Batteries (4-pack),1,3.84,NA,NA
156204,AAA Batteries (4-pack),1,2.99,NA,NA
156205,Flatscreen TV,1,300.0,NA,NA
156206,Wired Headphones,1,11.99,NA,NA
156207,AAA Batteries (4-pack),1,2.99,NA,NA
156208,Macbook Pro Laptop,1,1700.0,NA,NA
156209,27in FHD Monitor,1,149.99,NA,NA
156210,AAA Batteries (4-pack),1,2.99,NA,NA
156211,34in Ultrawide Monitor,1,379.99,NA,NA
156212,Macbook Pro Laptop,1,1700.0,NA,NA
156213,Wired Headphones,1,11.99,NA,NA
156214,Flatscreen TV,1,300.0,NA,NA
156215,Lightning Charging Cable,1,14.95,NA,NA
156216,USB-C Charging Cable,1,11.95,NA,NA
156217,Apple Airpods Headphones,1,150.0,NA,NA
156218,AA Batteries (4-pack),1,3.84,NA,NA
156219,AA Batteries (4-pack),1,3.84,NA,NA
156220,Lightning Charging Cable,1,14.95,NA,NA
156221,Google Phone,1,600.0,NA,NA
156222,Google Phone,1,600.0,NA,NA
156223,Bose SoundSport Headphones,1,99.99,NA,NA
156224,Bose SoundSport Headphones,1,99.99,NA,NA
156225,Bose SoundSport Headphones,1,99.99,NA,NA
156226,34in Ultrawide Monitor,1,379.99,NA,NA
156227,AAA Batteries (4-pack),1,2.99,NA,NA
156228,Bose SoundSport Headphones,1,99.99,NA,NA
156229,USB-C Charging Cable,1,11.95,NA,NA
156230,Wired Headphones,1,11.99,NA,NA
156231,AAA Batteries (4-pack),1,2.99,NA,NA
156232,20in Monitor,1,109.99,NA,NA
156233,USB-C Charging Cable,1,11.95,NA,NA
156234,Lightning Charging Cable,1,14.95,NA,NA
156235,Apple Airpods Headphones,1,150.0,NA,NA
156236,Apple Airpods Headphones,1,150.0,NA,NA
156237,Vareebadd Phone,1,400.0,NA,NA
156238,Bose SoundSport Headphones,1,99.99,NA,NA
156239,USB-C Charging Cable,1,11.95,NA,NA
156240,AA Batteries (4-pack),1,3.84,NA,NA
156241,Bose SoundSport Headphones,1,99.99,NA,NA
156242,AAA Batteries (4-pack),1,2.99,NA,NA
156243,Apple Airpods Headphones,1,150.0,NA,NA
156244,AA Batteries (4-pack),1,3.84,NA,NA
156245,USB-C Charging Cable,1,11.95,NA,NA
156246,Bose SoundSport Headphones,1,99.99,NA,NA
156247,Bose SoundSport Headphones,1,99.99,NA,NA
156248,AAA Batteries (4-pack),1,2.99,NA,NA
156249,AA Batteries (4-pack),1,3.84,NA,NA
156250,AA Batteries (4-pack),1,3.84,NA,NA
156251,iPhone,1,700.0,NA,NA
156252,Bose SoundSport Headphones,1,99.99,NA,NA
156253,Flatscreen TV,1,300.0,NA,NA
156254,Apple Airpods Headphones,1,150.0,NA,NA
156255,Lightning Charging Cable,1,14.95,NA,NA
156256,Wired Headphones,1,11.99,NA,NA
156257,Apple Airpods Headphones,1,150.0,NA,NA
156258,Wired Headphones,1,11.99,NA,NA
156259,USB-C Charging Cable,1,11.95,NA,NA
156260,AAA Batteries (4-pack),1,2.99,NA,NA
156261,27in 4K Gaming Monitor,1,389.99,NA,NA
156262,Macbook Pro Laptop,1,1700.0,NA,NA
156263,Lightning Charging Cable,1,14.95,NA,NA
156264,27in 4K Gaming Monitor,1,389.99,NA,NA
156265,AAA Batteries (4-pack),1,2.99,NA,NA
156266,Bose SoundSport Headphones,1,99.99,NA,NA
156267,AAA Batteries (4-pack),1,2.99,NA,NA
156268,27in FHD Monitor,1,149.99,NA,NA
156269,iPhone,1,700.0,NA,NA
156270,USB-C Charging Cable,1,11.95,NA,NA
156271,Lightning Charging Cable,1,14.95,NA,NA
156272,Bose SoundSport Headphones,1,99.99,NA,NA
156273,AAA Batteries (4-pack),1,2.99,NA,NA
156274,AAA Batteries (4-pack),1,2.99,NA,NA
156275,Apple Airpods Headphones,1,150.0,NA,NA
156276,27in 4K Gaming Monitor,1,389.99,NA,NA
156277,27in FHD Monitor,1,149.99,NA,NA
156278,27in FHD Monitor,1,149.99,NA,NA
156279,USB-C Charging Cable,1,11.95,NA,NA
156280,Wired Headphones,1,11.99,NA,NA
